381 1007.208808 3.023E-21 1.374E+00.08700.090  224.42650.820.000000             V7         GROUND  9  7  3        9  6  3      552000 1 1 1 0 0 0    57.0   57.0
381 1007.208808 7.055E-21 3.206E+00.08700.090  224.42650.820.000000             V7         GROUND  9  7  2        9  6  4      552000 1 1 1 0 0 0    57.0   57.0
381 1007.301539 2.297E-21 1.077E+00.08700.090  207.94740.820.000000             V7         GROUND  8  7  1        8  6  3      552000 1 1 1 0 0 0    51.0   51.0
381 1007.301539 5.361E-21 2.513E+00.08700.090  207.94740.820.000000             V7         GROUND  8  7  2        8  6  2      552000 1 1 1 0 0 0    51.0   51.0
381 1007.384187 1.310E-21 6.483E-01.08700.090  193.30220.820.000000             V7         GROUND  7  7  1        7  6  1      552000 1 1 1 0 0 0    45.0   45.0
381 1007.384187 3.057E-21 1.513E+00.08700.090  193.30220.820.000000             V7         GROUND  7  7  0        7  6  2      552000 1 1 1 0 0 0    45.0   45.0
381 1007.418476 6.292E-23 2.733E-01.08700.090  856.79580.820.000000             V7         GROUND 21 11 11       22 10 13      452000 1 1 1 0 0 0   129.0  135.0
381 1007.418476 1.468E-22 6.376E-01.08700.090  856.79580.820.000000             V7         GROUND 21 11 10       22 10 12      452000 1 1 1 0 0 0   129.0  135.0
381 1007.549794 6.520E-23 5.526E-02.08700.090  373.14170.820.000000             V7         GROUND 10  9  1       11  8  3      452000 1 1 1 0 0 0    63.0   69.0
381 1007.549794 1.521E-22 1.289E-01.08700.090  373.14170.820.000000             V7         GROUND 10  9  2       11  8  4      452000 1 1 1 0 0 0    63.0   69.0
381 1007.614428 4.022E-21 1.828E+00.08700.090  392.32120.820.000000             V7         GROUND 21  2 19       20  1 19      552000 1 1 1 0 0 0   129.0  123.0
381 1007.631602 7.411E-21 2.261E+00.08700.090  255.84360.820.000000             V7         GROUND 16  4 13       15  3 13      552000 1 1 1 0 0 0    99.0   93.0
381 1007.905688 7.434E-21 2.349E+00.08700.090  297.35340.820.000000             V7         GROUND 19  1 18       18  0 18      552000 1 1 1 0 0 0   117.0  111.0
381 1007.923700 2.287E-20 6.408E+00.08700.090  163.97890.820.000000             V7         GROUND 11  5  6       10  4  6      652000 1 1 1 0 0 0    69.0   63.0
381 1007.930129 9.801E-21 2.746E+00.08700.090  163.97300.820.000000             V7         GROUND 11  5  7       10  4  7      652000 1 1 1 0 0 0    69.0   63.0
381 1008.231900 5.553E-23 1.027E-01.08700.090  699.19710.820.000000            V10         GROUND 23 10 13       23  7 16      452000 1 1 1 0 0 0   141.0  141.0
381 1008.231900 5.553E-23 4.403E-02.08700.090  699.19630.820.000000            V10         GROUND 23 10 14       23  7 17      452000 1 1 1 0 0 0   329.0  329.0
381 1008.315106 3.448E-22 8.066E-02.08700.090  429.75290.820.000000             V7         GROUND 21  4 18       21  1 20      552000 1 1 1 0 0 0   301.0  301.0
381 1008.326780 6.148E-21 9.800E-01.08700.090  319.89360.820.000000             V7         GROUND 18  4 14       17  3 14      552000 1 1 1 0 0 0   259.0  245.0
381 1008.454983 8.885E-21 6.038E+00.08700.090  493.04980.820.000000             V7         GROUND 23  3 20       22  2 20      452000 1 1 1 0 0 0   141.0  135.0
381 1008.493493 1.194E-22 7.593E-02.08700.090  568.10230.820.000000             V7         GROUND 15 10  6       16  9  8      452000 1 1 1 0 0 0   217.0  231.0
381 1008.493493 1.194E-22 1.772E-01.08700.090  568.10230.820.000000             V7         GROUND 15 10  5       16  9  7      452000 1 1 1 0 0 0    93.0   99.0
381 1008.525494 1.438E-22 8.966E-02.08700.090  475.32190.820.000000             V7         GROUND 23  2 21       23  1 23      452000 1 1 1 0 0 0   141.0  141.0
381 1008.640010 1.122E-20 1.986E+00.08700.090  126.13060.820.000000             V7         GROUND  6  6  0        5  5  0      552000 1 1 1 0 0 0    91.0   77.0
381 1008.640010 1.122E-20 4.634E+00.08700.090  126.13060.820.000000             V7         GROUND  6  6  1        5  5  1      552000 1 1 1 0 0 0    39.0   33.0
381 1008.658737 6.504E-22 1.325E-01.08700.090   98.11550.820.000000             V7         GROUND 11  3  8       10  0 10      652000 1 1 1 0 0 0    69.0   63.0
