 41 2118.527600 2.782E-25 8.129E+01.06860.080 3402.69390.75-.003037        0 4 2 1        0 4 2 0                    P 50f     466653 6 5 3 1 1 1   891.0  909.0
 41 2118.578430 4.596E-25 9.471E+01.06320.070 3433.42710.75-.004419        0 1 1 1        0 1 1 0                    P 82e     466653 6 5 3 1 1 1  1467.0 1485.0
 41 2118.748720 5.322E-25 9.312E+01.06610.077 3338.45640.75-.003512        0 3 1 1        0 3 1 0                    P 61f     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2119.003090 3.056E-25 8.514E+01.06860.080 3392.81460.75-.003037        0 4 0 1        0 4 0 0                    P 50e     466653 6 5 3 1 1 1   891.0  909.0
 41 2119.030980 5.363E-25 9.140E+01.06610.077 3332.97480.75-.003512        0 3 1 1        0 3 1 0                    P 61e     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2119.181840 6.653E-25 9.221E+01.06320.074 3321.88540.75-.003945        0 2 2 1        0 2 2 0                    P 71e     466653 6 5 3 1 1 1  1269.0 1287.0
 41 2119.234970 6.169E-25 9.303E+01.06640.077 3304.33800.75-.003469        0 3 3 1        0 3 3 0                    P 60e     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2119.237870 6.733E-25 9.278E+01.06320.074 3320.68470.75-.003945        0 2 2 1        0 2 2 0                    P 71f     466653 6 5 3 1 1 1  1269.0 1287.0
 41 2119.239820 8.185E-25 1.885E+02.06890.080 3345.07820.75-.002951        0 4 4 1        0 4 4 0                    P 48e     466653 6 5 3 1 1 1   855.0  873.0
 41 2119.240500 6.169E-25 9.309E+01.06640.077 3304.46180.75-.003469        0 3 3 1        0 3 3 0                    P 60f     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2119.476840 3.338E-25 8.383E+01.06640.077 3409.21810.75-.003470        1 1 1 1        1 1 1 0                    P 60f     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2119.616600 3.306E-25 8.085E+01.06880.080 3361.68350.75-.002995        0 4 2 1        0 4 2 0                    P 49e     466653 6 5 3 1 1 1   873.0  891.0
 41 2119.685220 4.113E-25 8.899E+01.06320.074 3413.41980.75-.003945        1 0 0 1        1 0 0 0                    P 71e     466653 6 5 3 1 1 1  1269.0 1287.0
 41 2119.685800 3.359E-25 8.177E+01.06880.080 3360.72380.75-.002995        0 4 2 1        0 4 2 0                    P 49f     466653 6 5 3 1 1 1   873.0  891.0
 41 2119.697360 3.915E-25 9.674E+01.06640.077 3405.84950.75-.003470        1 1 1 1        1 1 1 0                    P 60e     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2119.722040 6.250E-25 9.604E+01.06320.070 3370.29230.75-.004377        0 1 1 1        0 1 1 0                    P 81f     466653 6 5 3 1 1 1  1449.0 1467.0
 41 2119.784940 7.137E-25 9.281E+01.06320.074 3308.65090.75-.003945        0 2 0 1        0 2 0 0                    P 71e     466653 6 5 3 1 1 1  1269.0 1287.0
 41 2119.803950 3.697E-25 9.292E+01.06320.068 3495.60810.75-.004810        0 0 0 1        0 0 0 0                    P 91e     466653 6 5 3 1 1 1  1629.0 1647.0
 41 2119.918600 2.383E-25 9.528E+01.06890.080 3458.47970.75-.002952        1 2 2 1        1 2 2 0                    P 48e     466653 6 5 3 1 1 1   855.0  873.0
 41 2119.941900 2.383E-25 9.517E+01.06890.080 3458.21700.75-.002952        1 2 2 1        1 2 2 0                    P 48f     466653 6 5 3 1 1 1   855.0  873.0
 41 2119.952780 6.290E-25 9.425E+01.06320.070 3365.07560.75-.004378        0 1 1 1        0 1 1 0                    P 81e     466653 6 5 3 1 1 1  1449.0 1467.0
